ID,Type,Time,Latitude,Longitude
353,Residential burglary,2015-10-07 14:00:00,24.990783,121.543507
354,Residential burglary,2015-10-07 14:10:00,25.1295689,121.4985664
355,Residential burglary,2015-10-07 14:20:00,25.0226787,121.569128
356,Residential burglary,2015-10-09 20:00:00,25.043183,121.504661
357,Residential burglary,2015-10-11 17:00:00,25.0482643,121.572219
358,Residential burglary,2015-10-11 23:00:00,25.0827571,121.5642866
359,Residential burglary,2015-10-13 8:00:00,25.0662092,121.5664722
360,Residential burglary,2015-10-13 8:10:00,24.9820365,121.5670511
361,Residential burglary,2015-10-13 14:00:00,25.044321,121.572829
362,Residential burglary,2015-10-18 5:00:00,25.0301894,121.5072625
363,Residential burglary,2015-10-18 8:00:00,25.0345878,121.5032515
364,Residential burglary,2015-10-19 2:00:00,25.041789,121.504718
365,Residential burglary,2015-10-20 8:00:00,25.0625267,121.5100424
366,Residential burglary,2015-10-21 8:00:00,25.0268129,121.568543
367,Residential burglary,2015-10-21 20:00:00,25.088211,121.518148
368,Residential burglary,2015-10-21 23:00:00,25.015089,121.5332497
369,Residential burglary,2015-10-24 8:00:00,25.0335506,121.5099803
370,Residential burglary,2015-10-26 20:00:00,25.0590072,121.5309119
371,Residential burglary,2015-10-27 11:00:00,25.1066735,121.5310248
372,Residential burglary,2015-10-27 23:00:00,25.096625,121.523969
373,Residential burglary,2015-10-30 20:00:00,25.037196,121.577404
374,Residential burglary,2015-10-30 20:10:00,25.053548,121.543207
375,Residential burglary,2015-10-31 20:00:00,25.0658979,121.537716
376,Car burglary,2015-01-04 23:00:00,25.0525787,121.5702956
377,Car burglary,2015-01-19 2:00:00,25.0573288,121.5278946
378,Car burglary,2015-01-20 2:00:00,24.976016,121.5562323
379,Car burglary,2015-01-20 8:00:00,24.988599,121.56453
380,Car burglary,2015-01-21 5:00:00,25.0587151,121.5373897
381,Car burglary,2015-01-21 23:00:00,25.0154026,121.4947657
382,Car burglary,2015-01-27 23:00:00,25.04867,121.5563105
383,Car burglary,2015-01-29 8:00:00,25.1319687,121.4740988
384,Car burglary,2015-02-01 17:00:00,25.0724533,121.5369062
385,Car burglary,2015-02-02 8:00:00,25.0853585,121.6238752
386,Car burglary,2015-02-10 5:00:00,25.0721662,121.5096563
387,Car burglary,2015-02-11 14:00:00,25.097184,121.5229354
388,Car burglary,2015-02-11 23:00:00,25.0526058,121.6182689
389,Car burglary,2015-02-12 5:00:00,25.054349,121.561101
390,Car burglary,2015-02-18 5:00:00,25.0587242,121.5553698
391,Car burglary,2015-02-19 17:00:00,25.0928254,121.5147561
392,Car burglary,2015-02-23 11:00:00,25.0930862,121.5149384
393,Car burglary,2015-03-02 23:00:00,25.0231027,121.5016894
394,Car burglary,2015-03-17 5:00:00,24.9998006,121.5544797
395,Car burglary,2015-03-17 8:00:00,25.0518213,121.5785992
396,Car burglary,2015-03-18 2:00:00,25.0622169,121.5973652
397,Car burglary,2015-03-20 17:00:00,25.0600463,121.5917229
398,Car burglary,2015-03-23 2:00:00,25.0981015,121.5320548
399,Car burglary,2015-03-24 17:00:00,25.0600211,121.5450892
400,Car burglary,2015-03-25 17:00:00,25.0367386,121.529702
401,Car burglary,2015-03-30 11:00:00,25.0530103,121.6130029
402,Car burglary,2015-03-31 2:00:00,25.0571931,121.5987281
403,Car burglary,2015-03-31 2:10:00,25.0533913,121.5850004
404,Car burglary,2015-03-31 2:20:00,25.0533913,121.5850004
405,Car burglary,2015-03-31 5:00:00,25.0533913,121.5850004
406,Car burglary,2015-04-03 8:00:00,25.0497078,121.5977113
407,Car burglary,2015-04-03 23:00:00,25.0577551,121.5975985
408,Car burglary,2015-04-08 8:00:00,25.0798137,121.5003981
409,Car burglary,2015-04-09 8:00:00,25.083901,121.5949505
410,Car burglary,2015-04-10 8:00:00,25.0547167,121.5521792
411,Car burglary,2015-04-11 23:00:00,25.0467122,121.5688624
412,Car burglary,2015-04-13 14:00:00,25.0492112,121.5716462
413,Car burglary,2015-04-13 23:00:00,25.1011719,121.525735
414,Car burglary,2015-04-15 5:00:00,25.0465369,121.5855413
415,Car burglary,2015-04-25 8:00:00,25.0583225,121.600233
416,Car burglary,2015-04-28 14:00:00,25.1319876,121.4741223
417,Car burglary,2015-04-28 23:00:00,25.1361553,121.4797151
418,Car burglary,2015-04-30 14:00:00,25.0520145,121.5794742
419,Car burglary,2015-05-09 17:00:00,25.0911116,121.5107307
420,Car burglary,2015-05-12 8:00:00,25.0578006,121.557187
421,Car burglary,2015-05-13 17:00:00,25.0466689,121.5703804
422,Car burglary,2015-05-17 11:00:00,25.1446133,121.5024637
423,Car burglary,2015-05-18 14:00:00,25.0493618,121.5168299
424,Car burglary,2015-05-19 14:00:00,25.044222,121.580386
425,Car burglary,2015-05-21 20:00:00,25.0600463,121.5917229
426,Car burglary,2015-05-24 2:00:00,25.0685612,121.6151029
427,Car burglary,2015-05-24 23:00:00,25.0436799,121.5702519
428,Car burglary,2015-05-25 8:00:00,25.0382797,121.5899303
429,Car burglary,2015-05-25 17:00:00,25.0329636,121.5654268
430,Car burglary,2015-05-25 20:00:00,24.9906629,121.559306
431,Car burglary,2015-05-26 23:00:00,25.0481089,121.5776992
432,Car burglary,2015-05-28 23:00:00,25.0492112,121.5716462
433,Car burglary,2015-05-31 20:00:00,25.1169561,121.5049042
434,Car burglary,2015-06-13 20:00:00,25.0681855,121.5335561
435,Car burglary,2015-06-16 11:00:00,25.0215,121.5230989
436,Car burglary,2015-06-16 14:00:00,25.1151759,121.515018
437,Car burglary,2015-06-27 20:00:00,25.1066677,121.5204501
438,Car burglary,2015-06-28 17:00:00,25.0538738,121.5879814
439,Car burglary,2015-07-15 23:00:00,25.0516524,121.585795
440,Car burglary,2015-07-19 2:00:00,24.9778401,121.5611151
441,Car burglary,2015-07-20 20:00:00,25.0305083,121.5059564
442,Car burglary,2015-07-23 2:00:00,25.0336571,121.5738977
443,Car burglary,2015-07-31 11:00:00,25.022233,121.492031
444,Car burglary,2015-08-01 5:00:00,25.1176856,121.5049436
445,Car burglary,2015-08-07 8:00:00,25.053531,121.508559
446,Car burglary,2015-08-09 2:00:00,25.0019729,121.569151
447,Car burglary,2015-08-14 5:00:00,25.132293,121.473592
448,Car burglary,2015-08-24 8:00:00,25.094283,121.522101
449,Car burglary,2015-08-27 2:00:00,25.0825537,121.5123237
450,Car burglary,2015-08-27 8:00:00,25.0522116,121.5804318
451,Car burglary,2015-08-31 23:00:00,25.061703,121.5243658
452,Car theft,2015-09-01 2:00:00,25.137011,121.4985912
453,Car theft,2015-09-01 11:00:00,25.132619,121.4975968
454,Car theft,2015-09-21 8:00:00,25.0280299,121.5198747
455,Car theft,2015-09-23 20:00:00,25.0326849,121.4980181
456,Car theft,2015-09-25 11:00:00,25.0340801,121.5014877
457,Car theft,2015-09-27 11:00:00,25.034607,121.488616
458,Car theft,2015-10-04 2:00:00,25.0060374,121.534798
459,Car theft,2015-10-05 11:00:00,25.0482643,121.572219
460,Car theft,2015-10-09 23:00:00,25.0482643,121.572219
461,Car theft,2015-10-20 14:00:00,25.0519741,121.6062239
462,Bicycle burglary,2015-01-01 17:00:00,25.0318503,121.5478463
463,Bicycle burglary,2015-01-04 8:00:00,25.0369621,121.5528374
464,Bicycle burglary,2015-01-06 14:00:00,25.02694,121.506142
465,Bicycle burglary,2015-01-08 8:00:00,25.1262794,121.5013501
466,Bicycle burglary,2015-01-08 17:00:00,25.0564796,121.5575652
467,Bicycle burglary,2015-01-09 5:00:00,25.056454,121.613465
468,Bicycle burglary,2015-01-09 14:00:00,25.0725364,121.6077606
469,Bicycle burglary,2015-01-09 14:10:00,25.131841,121.498633
470,Bicycle burglary,2015-01-10 5:00:00,25.0725364,121.6077606
471,Bicycle burglary,2015-01-10 11:00:00,25.0581807,121.5633228
472,Bicycle burglary,2015-01-10 17:00:00,25.042786,121.500814
473,Bicycle burglary,2015-01-11 8:00:00,25.0561803,121.6046533
474,Bicycle burglary,2015-01-11 8:10:00,25.0561803,121.6046533
475,Bicycle burglary,2015-01-11 8:20:00,25.0561803,121.6046533
476,Bicycle burglary,2015-01-11 8:30:00,25.0561803,121.6046533
477,Bicycle burglary,2015-01-11 8:40:00,25.0561803,121.6046533
478,Bicycle burglary,2015-01-11 8:50:00,25.0223838,121.4996037
479,Bicycle burglary,2015-01-11 14:00:00,25.131841,121.498633
480,Bicycle burglary,2015-01-13 11:00:00,25.0445321,121.5255064
481,Bicycle burglary,2015-01-15 8:00:00,25.0382678,121.5850135
482,Bicycle burglary,2015-01-16 5:00:00,25.0630325,121.5659292
483,Bicycle burglary,2015-01-17 17:00:00,25.0382984,121.5440218
484,Bicycle burglary,2015-01-18 8:00:00,25.030491,121.496799
485,Bicycle burglary,2015-01-19 8:00:00,25.0438469,121.5814061
486,Bicycle burglary,2015-01-20 11:00:00,25.036536,121.56402
487,Bicycle burglary,2015-01-21 11:00:00,25.067497,121.611511
488,Bicycle burglary,2015-01-21 11:10:00,25.0802328,121.575526
489,Bicycle burglary,2015-01-22 23:00:00,25.1265373,121.4678015
490,Bicycle burglary,2015-01-23 17:00:00,25.054128,121.595969
491,Bicycle burglary,2015-01-23 17:10:00,25.0533311,121.600571
492,Bicycle burglary,2015-01-23 20:00:00,25.1208763,121.5062194
493,Bicycle burglary,2015-01-23 20:10:00,25.1107623,121.5148792
494,Bicycle burglary,2015-01-23 23:00:00,25.0546655,121.5640334
495,Bicycle burglary,2015-01-25 11:00:00,25.0329636,121.5654268
496,Bicycle burglary,2015-01-25 11:10:00,25.0446544,121.5866645
497,Bicycle burglary,2015-01-25 14:00:00,25.0271608,121.4942961
498,Bicycle burglary,2015-01-26 11:00:00,25.0410009,121.5732799
499,Bicycle burglary,2015-01-26 14:00:00,25.0252155,121.4948481
500,Bicycle burglary,2015-01-27 17:00:00,25.137984,121.486596
501,Bicycle burglary,2015-01-28 5:00:00,25.0007135,121.549229
502,Bicycle burglary,2015-01-28 14:00:00,25.0331513,121.549025
503,Bicycle burglary,2015-01-29 17:00:00,25.0375068,121.551568
504,Bicycle burglary,2015-01-30 11:00:00,25.0264692,121.4934782
505,Bicycle burglary,2015-01-30 17:00:00,25.1242089,121.46677
506,Bicycle burglary,2015-01-31 17:00:00,25.0636359,121.533545
507,Bicycle burglary,2015-02-01 20:00:00,25.0528006,121.544604
508,Bicycle burglary,2015-02-04 20:00:00,25.0543025,121.5149114
509,Bicycle burglary,2015-02-05 8:00:00,25.1194256,121.469151
510,Bicycle burglary,2015-02-05 17:00:00,25.1113981,121.5139789
511,Bicycle burglary,2015-02-05 20:00:00,25.0432763,121.5765212
512,Bicycle burglary,2015-02-07 14:00:00,25.0836294,121.5256124
513,Bicycle burglary,2015-02-10 11:00:00,25.032939,121.5688409
514,Bicycle burglary,2015-02-12 8:00:00,24.9945343,121.5378232
515,Bicycle burglary,2015-02-15 11:00:00,25.139521,121.501124
516,Bicycle burglary,2015-02-15 14:00:00,25.05189,121.5578
517,Bicycle burglary,2015-02-16 20:00:00,25.0370522,121.5529221
518,Bicycle burglary,2015-02-17 2:00:00,24.994676,121.559772
519,Bicycle burglary,2015-02-17 11:00:00,25.022693,121.526267
520,Bicycle burglary,2015-02-18 8:00:00,25.071225,121.5800711
521,Bicycle burglary,2015-02-18 23:00:00,25.0426087,121.5083619
522,Bicycle burglary,2015-02-19 11:00:00,25.0381194,121.5747779
523,Bicycle burglary,2015-02-20 20:00:00,25.1150144,121.5146949
524,Bicycle burglary,2015-02-22 14:00:00,25.018293,121.528092
525,Bicycle burglary,2015-02-22 14:10:00,25.0523794,121.521064
526,Bicycle burglary,2015-02-25 5:00:00,25.0223056,121.5550507
527,Bicycle burglary,2015-02-25 11:00:00,25.0315728,121.5589678
528,Bicycle burglary,2015-02-26 23:00:00,24.9813012,121.5631007
529,Bicycle burglary,2015-02-28 17:00:00,25.053385,121.615939
530,Bicycle burglary,2015-03-01 2:00:00,25.0363296,121.5577004
531,Bicycle burglary,2015-03-06 11:00:00,24.9960618,121.5415385
532,Bicycle burglary,2015-03-06 14:00:00,25.0603321,121.5389115
533,Bicycle burglary,2015-03-07 11:00:00,25.0519952,121.5475148
534,Bicycle burglary,2015-03-08 8:00:00,25.0270564,121.553446
535,Bicycle burglary,2015-03-08 23:00:00,25.052979,121.6004967
536,Bicycle burglary,2015-03-14 14:00:00,25.0504707,121.5932908
537,Bicycle burglary,2015-03-15 5:00:00,25.0248448,121.5257806
538,Bicycle burglary,2015-03-15 8:00:00,25.026505,121.531087
539,Bicycle burglary,2015-03-16 20:00:00,25.0169587,121.5338507
540,Bicycle burglary,2015-03-17 11:00:00,25.044723,121.5529309
541,Bicycle burglary,2015-03-18 8:00:00,25.1262794,121.5013501
542,Bicycle burglary,2015-03-18 11:00:00,25.0509353,121.574675
543,Bicycle burglary,2015-03-18 17:00:00,25.0310609,121.535552
544,Bicycle burglary,2015-03-19 8:00:00,25.053728,121.616586
545,Bicycle burglary,2015-03-19 11:00:00,25.0836294,121.5256124
546,Bicycle burglary,2015-03-20 11:00:00,25.0409629,121.5750838
547,Bicycle burglary,2015-03-21 14:00:00,25.0197591,121.5576012
548,Bicycle burglary,2015-03-22 17:00:00,25.0248448,121.5257806
549,Bicycle burglary,2015-03-23 11:00:00,25.0354633,121.5501602
550,Bicycle burglary,2015-03-27 14:00:00,25.0389721,121.5112381
551,Bicycle burglary,2015-03-28 20:00:00,25.0796581,121.5468824
552,Bicycle burglary,2015-03-29 11:00:00,25.0329636,121.5654268
553,Bicycle burglary,2015-03-29 14:00:00,25.015872,121.53136
554,Bicycle burglary,2015-03-29 17:00:00,25.0559083,121.6017373
555,Bicycle burglary,2015-03-31 11:00:00,25.0328391,121.5001674
556,Bicycle burglary,2015-04-02 8:00:00,25.0240919,121.5267202
557,Bicycle burglary,2015-04-05 17:00:00,25.0817744,121.5558025
558,Bicycle burglary,2015-04-05 23:00:00,25.067763,121.573841
559,Bicycle burglary,2015-04-07 8:00:00,25.026164,121.5285658
560,Bicycle burglary,2015-04-08 23:00:00,25.0350979,121.5522122
561,Bicycle burglary,2015-04-09 20:00:00,25.1150144,121.5146949
562,Bicycle burglary,2015-04-10 5:00:00,25.0026795,121.5410709
563,Bicycle burglary,2015-04-10 8:00:00,25.0719687,121.5099659
564,Bicycle burglary,2015-04-12 11:00:00,25.0017958,121.5511824
565,Bicycle burglary,2015-04-14 11:00:00,25.1102764,121.5121376
566,Bicycle burglary,2015-04-15 8:00:00,25.0533733,121.51827
567,Bicycle burglary,2015-04-15 8:10:00,25.026999,121.49555
568,Bicycle burglary,2015-04-15 11:00:00,25.031087,121.529589
569,Bicycle burglary,2015-04-15 14:00:00,25.0650101,121.5248968
570,Bicycle burglary,2015-04-20 2:00:00,25.0005453,121.5522625
571,Bicycle burglary,2015-04-21 11:00:00,25.0169001,121.5416945
572,Bicycle burglary,2015-04-21 17:00:00,25.0329636,121.5654268
573,Bicycle burglary,2015-04-26 5:00:00,25.0582066,121.5137168
574,Bicycle burglary,2015-04-27 14:00:00,25.0498023,121.5910192
575,Bicycle burglary,2015-04-28 11:00:00,25.045664,121.5758406
576,Bicycle burglary,2015-05-01 2:00:00,25.0342725,121.5471942
577,Bicycle burglary,2015-05-01 17:00:00,25.0298759,121.5338079
578,Bicycle burglary,2015-05-01 23:00:00,25.0240941,121.5714587
579,Bicycle burglary,2015-05-03 14:00:00,25.0678733,121.5681039
580,Bicycle burglary,2015-05-03 20:00:00,25.0487351,121.5161927
581,Bicycle burglary,2015-05-07 20:00:00,24.9825532,121.5596368
582,Bicycle burglary,2015-05-07 23:00:00,24.9817454,121.5613324
583,Bicycle burglary,2015-05-09 14:00:00,25.109478,121.5284188
584,Bicycle burglary,2015-05-09 20:00:00,25.041256,121.51604
585,Bicycle burglary,2015-05-10 11:00:00,25.0836294,121.5256124
586,Bicycle burglary,2015-05-10 14:00:00,25.035855,121.578296
587,Bicycle burglary,2015-05-10 23:00:00,25.0226568,121.5022132
588,Bicycle burglary,2015-05-11 5:00:00,25.0007135,121.549229
589,Bicycle burglary,2015-05-13 11:00:00,25.0402787,121.5009376
590,Bicycle burglary,2015-05-16 23:00:00,25.0310609,121.535552
591,Bicycle burglary,2015-05-17 17:00:00,25.0374577,121.5278833
592,Bicycle burglary,2015-05-17 17:10:00,25.0632657,121.5160497
593,Bicycle burglary,2015-05-18 17:00:00,25.0361376,121.5746617
594,Bicycle burglary,2015-05-19 20:00:00,25.0836294,121.5256124
595,Bicycle burglary,2015-05-20 8:00:00,25.0332965,121.5424275
596,Bicycle burglary,2015-05-21 14:00:00,25.0359706,121.5226123
597,Bicycle burglary,2015-05-26 8:00:00,25.064558,121.5220413
598,Bicycle burglary,2015-05-27 17:00:00,25.0809613,121.5747677
599,Bicycle burglary,2015-05-28 14:00:00,25.0836294,121.5256124
600,Bicycle burglary,2015-05-29 2:00:00,25.044166,121.513572
601,Bicycle burglary,2015-05-29 5:00:00,24.9877071,121.5749392
602,Bicycle burglary,2015-05-29 8:00:00,24.989619,121.567001
603,Bicycle burglary,2015-05-30 11:00:00,25.0577413,121.5598146
604,Bicycle burglary,2015-05-30 17:00:00,25.115712,121.5115779
605,Bicycle burglary,2015-06-01 2:00:00,25.051062,121.519988
606,Bicycle burglary,2015-06-01 5:00:00,25.0214129,121.5512998
607,Bicycle burglary,2015-06-02 14:00:00,25.15627,121.529227
608,Bicycle burglary,2015-06-03 11:00:00,25.0169587,121.5338507
609,Bicycle burglary,2015-06-04 8:00:00,25.1197303,121.5061312
610,Bicycle burglary,2015-06-04 14:00:00,25.0411038,121.5762524
611,Bicycle burglary,2015-06-05 5:00:00,25.0343643,121.5239852
612,Bicycle burglary,2015-06-06 2:00:00,25.028457,121.526634
613,Bicycle burglary,2015-06-07 11:00:00,25.1220973,121.4671994
614,Bicycle burglary,2015-06-09 2:00:00,25.0892786,121.507508
615,Bicycle burglary,2015-06-09 5:00:00,25.072837,121.617992
616,Bicycle burglary,2015-06-09 17:00:00,25.034,121.5654404
617,Bicycle burglary,2015-06-09 20:00:00,24.988851,121.559671
618,Bicycle burglary,2015-06-10 2:00:00,25.1112364,121.5124629
619,Bicycle burglary,2015-06-10 2:10:00,25.1112364,121.5124629
620,Bicycle burglary,2015-06-13 11:00:00,25.0646869,121.5280576
621,Bicycle burglary,2015-06-13 14:00:00,25.108708,121.5203
622,Bicycle burglary,2015-06-13 23:00:00,25.036402,121.6174355
623,Bicycle burglary,2015-06-14 23:00:00,24.9950752,121.5453899
624,Bicycle burglary,2015-06-15 17:00:00,25.038081,121.550453
625,Bicycle burglary,2015-06-16 23:00:00,25.026164,121.5285658
626,Bicycle burglary,2015-06-19 5:00:00,25.0611915,121.5334002
627,Bicycle burglary,2015-06-19 5:10:00,25.064819,121.5728632
628,Bicycle burglary,2015-06-22 8:00:00,25.045578,121.582655
629,Bicycle burglary,2015-06-23 8:00:00,25.050744,121.593907
630,Bicycle burglary,2015-06-23 8:10:00,25.023958,121.55333
631,Bicycle burglary,2015-06-25 5:00:00,25.0429464,121.5688672
632,Bicycle burglary,2015-06-25 14:00:00,25.0396333,121.5642112
633,Bicycle burglary,2015-06-29 20:00:00,25.1111719,121.5175293
634,Bicycle burglary,2015-06-30 14:00:00,25.050352,121.510919
635,Bicycle burglary,2015-07-01 20:00:00,25.051474,121.5645081
636,Bicycle burglary,2015-07-02 20:00:00,24.9826284,121.5542226
637,Bicycle burglary,2015-07-03 20:00:00,25.0412638,121.5650592
638,Bicycle burglary,2015-07-04 14:00:00,25.0605813,121.5210928
639,Bicycle burglary,2015-07-05 11:00:00,25.0169587,121.5338507
640,Bicycle burglary,2015-07-06 14:00:00,25.059308,121.523262
641,Bicycle burglary,2015-07-08 11:00:00,25.0004769,121.5366
642,Bicycle burglary,2015-07-12 14:00:00,25.1088476,121.5129882
643,Bicycle burglary,2015-07-12 20:00:00,25.1088476,121.5129882
644,Bicycle burglary,2015-07-13 11:00:00,25.0620789,121.5652586
645,Bicycle burglary,2015-07-14 11:00:00,25.1291172,121.4987025
646,Bicycle burglary,2015-07-14 20:00:00,25.084853,121.555592
647,Bicycle burglary,2015-07-14 23:00:00,25.1104383,121.5164841
648,Bicycle burglary,2015-07-16 17:00:00,25.0047384,121.5567073
649,Bicycle burglary,2015-07-18 17:00:00,25.0521795,121.6068711
650,Bicycle burglary,2015-07-20 23:00:00,25.045224,121.536263
651,Bicycle burglary,2015-07-22 11:00:00,25.1187629,121.5170346
652,Bicycle burglary,2015-07-26 14:00:00,25.0343668,121.5173278
653,Bicycle burglary,2015-07-27 8:00:00,25.0394055,121.5897889
654,Bicycle burglary,2015-07-27 20:00:00,25.0246619,121.528002
655,Bicycle burglary,2015-08-01 14:00:00,24.998071,121.545739
656,Bicycle burglary,2015-08-02 11:00:00,25.0682097,121.5410418
657,Bicycle burglary,2015-08-03 2:00:00,25.043422,121.577014
658,Bicycle burglary,2015-08-03 14:00:00,24.9960618,121.5415385
659,Bicycle burglary,2015-08-04 8:00:00,25.1111719,121.5175293
660,Bicycle burglary,2015-08-05 20:00:00,25.0822416,121.5703474
661,Bicycle burglary,2015-08-06 2:00:00,25.028404,121.5605217
662,Bicycle burglary,2015-08-06 20:00:00,25.0259468,121.4989669
663,Bicycle burglary,2015-08-07 20:00:00,25.131841,121.498633
664,Bicycle burglary,2015-08-10 14:00:00,25.0556136,121.6137698
665,Bicycle burglary,2015-08-10 20:00:00,25.1090387,121.5188432
666,Bicycle burglary,2015-08-14 23:00:00,25.0553846,121.6182655
667,Bicycle burglary,2015-08-16 2:00:00,25.0412083,121.5610091
668,Bicycle burglary,2015-08-16 11:00:00,25.0416265,121.5484384
669,Bicycle burglary,2015-08-17 20:00:00,25.0504707,121.5932908
670,Bicycle burglary,2015-08-17 20:10:00,25.1202401,121.5305795
671,Bicycle burglary,2015-08-19 14:00:00,25.0333629,121.5386508
672,Bicycle burglary,2015-08-20 2:00:00,25.0454024,121.5150121
673,Bicycle burglary,2015-08-21 8:00:00,25.0549182,121.5200304
674,Bicycle burglary,2015-08-21 8:10:00,25.0549182,121.5200304
675,Bicycle burglary,2015-08-21 14:00:00,25.033616,121.550768
676,Bicycle burglary,2015-08-26 20:00:00,25.0241329,121.55311
677,Bicycle burglary,2015-08-28 17:00:00,25.0699338,121.6187723
678,Bicycle burglary,2015-08-30 17:00:00,25.1090387,121.5188432
679,Bicycle burglary,2015-08-30 17:10:00,25.0267857,121.5437124
680,Bicycle burglary,2015-09-01 17:00:00,25.0836592,121.5244907
681,Bicycle burglary,2015-09-02 23:00:00,25.0236169,121.5297
682,Bicycle burglary,2015-09-03 5:00:00,25.0414055,121.5575741
683,Bicycle burglary,2015-09-04 14:00:00,25.0055956,121.5573849
684,Bicycle burglary,2015-09-06 20:00:00,25.0489245,121.5100873
685,Bicycle burglary,2015-09-07 17:00:00,25.0164266,121.5495475
686,Bicycle burglary,2015-09-07 17:10:00,25.131841,121.498633
687,Bicycle burglary,2015-09-08 5:00:00,25.0953383,121.5265879
688,Bicycle burglary,2015-09-09 17:00:00,25.110309,121.5181644
689,Bicycle burglary,2015-09-10 5:00:00,25.0836294,121.5256124
690,Bicycle burglary,2015-09-10 11:00:00,25.064819,121.5728632
691,Bicycle burglary,2015-09-11 5:00:00,25.1018844,121.5236767
692,Bicycle burglary,2015-09-12 11:00:00,25.0836294,121.5256124
693,Bicycle burglary,2015-09-12 23:00:00,25.0736987,121.5116032
694,Bicycle burglary,2015-09-13 8:00:00,25.0472515,121.5203534
695,Bicycle burglary,2015-09-13 20:00:00,25.041417,121.517181
696,Bicycle burglary,2015-09-14 17:00:00,25.0487038,121.5194191
697,Bicycle burglary,2015-09-15 2:00:00,25.0312997,121.5199521
698,Bicycle burglary,2015-09-15 2:10:00,25.0597813,121.5614705
699,Bicycle burglary,2015-09-15 5:00:00,25.0587151,121.5373897
700,Bicycle burglary,2015-09-15 5:10:00,25.0373522,121.5268516
701,Bicycle burglary,2015-09-17 17:00:00,25.045287,121.506124
702,Bicycle burglary,2015-09-18 5:00:00,25.0282039,121.5220038
703,Bicycle burglary,2015-09-19 17:00:00,25.050352,121.510919
704,Bicycle burglary,2015-09-19 20:00:00,25.0857458,121.5113318
705,Bicycle burglary,2015-09-19 23:00:00,25.0368646,121.5170368
706,Bicycle burglary,2015-09-21 17:00:00,25.0329636,121.5654268
707,Bicycle burglary,2015-09-23 8:00:00,25.0892786,121.507508
708,Bicycle burglary,2015-09-23 17:00:00,25.0329636,121.5654268
709,Bicycle burglary,2015-09-26 23:00:00,25.0494358,121.575589
710,Bicycle burglary,2015-09-29 8:00:00,25.0520272,121.5394684
711,Bicycle burglary,2015-10-01 11:00:00,25.0169587,121.5338507
712,Bicycle burglary,2015-10-01 23:00:00,25.0791511,121.5330752
713,Bicycle burglary,2015-10-02 23:00:00,25.0779486,121.5761988
714,Bicycle burglary,2015-10-04 2:00:00,25.0286328,121.5239494
715,Bicycle burglary,2015-10-04 20:00:00,25.0460434,121.5052021
716,Bicycle burglary,2015-10-05 17:00:00,25.0545725,121.5203564
717,Bicycle burglary,2015-10-05 17:10:00,25.0545725,121.5203564
718,Bicycle burglary,2015-10-07 17:00:00,25.0385127,121.6221626
719,Bicycle burglary,2015-10-07 20:00:00,25.050352,121.510919
720,Bicycle burglary,2015-10-10 11:00:00,25.0383118,121.5050711
721,Bicycle burglary,2015-10-10 11:10:00,25.0531174,121.6141292
722,Bicycle burglary,2015-10-11 5:00:00,25.066781,121.5150424
723,Bicycle burglary,2015-10-11 5:10:00,25.066781,121.5150424
724,Bicycle burglary,2015-10-11 17:00:00,25.0831602,121.5099965
725,Bicycle burglary,2015-10-12 17:00:00,25.0376634,121.5503016
726,Bicycle burglary,2015-10-13 14:00:00,25.1243214,121.4668692
727,Bicycle burglary,2015-10-14 11:00:00,25.0743669,121.6171096
728,Bicycle burglary,2015-10-15 8:00:00,25.0134387,121.5301809
729,Bicycle burglary,2015-10-26 11:00:00,25.0268713,121.521067
730,Bicycle burglary,2015-10-26 20:00:00,24.994325,121.54254
731,Bicycle burglary,2015-10-27 11:00:00,25.1066735,121.5310248
